,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
20428,49,0,23865,15,9,2,0,0,4,1,39,39,0
20429,46,6,7014,8,10,2,5,0,4,1,39,39,0
20430,4,4,20245,15,9,4,8,3,4,1,34,39,0
20431,16,7,10203,11,8,0,1,1,4,1,39,39,0
20432,29,7,5761,15,9,0,10,4,4,0,49,39,0
20433,3,0,12984,15,9,4,0,3,4,1,19,39,0
20434,30,5,13183,9,12,4,12,1,4,1,59,39,0
20435,16,4,9569,10,15,2,10,0,4,1,54,39,1
20436,49,0,5807,5,3,4,0,2,2,1,29,39,0
20437,3,4,2239,15,9,4,1,3,4,0,29,0,0
20438,11,4,10437,11,8,0,6,1,4,1,39,39,0
20439,29,4,15285,11,8,0,9,4,4,0,27,7,0
20440,8,4,24181,15,9,2,12,0,2,1,44,39,0
20441,20,4,15937,11,8,2,3,3,4,1,39,39,0
20442,14,6,19318,6,4,2,3,0,4,1,59,39,0
20443,32,4,10908,11,8,2,3,0,4,1,39,39,0
20444,5,7,94,15,9,3,13,4,4,1,19,39,0
20445,35,4,26673,8,10,2,8,5,4,0,19,39,1
20446,12,4,27706,7,11,2,4,5,4,0,49,39,0
20447,1,4,1464,1,6,4,8,3,4,0,19,39,0
20448,14,2,4246,15,9,2,4,0,4,1,34,39,0
20449,6,4,7817,15,9,4,8,1,1,0,34,40,0
20450,10,0,8205,8,10,2,0,5,0,0,39,39,1
20451,37,6,5553,0,5,2,12,0,4,1,64,39,0
20452,33,2,12264,11,8,0,8,4,4,0,48,6,0
20453,29,4,24913,12,13,2,13,0,4,1,39,0,1
20454,7,4,7511,9,12,4,5,3,4,0,39,39,0
20455,0,0,6667,1,6,4,0,3,4,0,17,39,0
20456,32,5,23409,11,8,5,8,1,4,1,44,39,0
20457,37,2,8928,11,8,2,3,0,4,1,39,39,1
20458,24,4,3879,9,12,2,4,0,4,1,59,39,1
20459,32,4,11950,11,8,2,1,0,4,1,39,39,0
20460,19,2,25806,9,12,4,10,1,4,0,34,39,0
20461,6,4,25785,11,8,4,14,3,2,1,39,14,0
20462,46,4,10598,15,9,6,8,1,4,0,39,39,0
20463,50,4,23338,11,8,2,12,0,4,1,39,2,1
20464,6,4,14092,11,8,4,3,1,4,1,39,39,0
20465,5,4,20748,9,12,4,10,3,4,1,39,39,0
20466,49,4,5297,8,10,2,1,0,4,1,29,39,0
20467,8,4,21736,1,6,2,3,0,4,1,49,39,0
20468,13,4,4897,15,9,0,7,4,4,0,19,39,0
20469,18,4,13009,11,8,2,14,0,4,1,39,39,0
20470,50,6,9316,5,3,2,4,0,4,1,39,39,0
20471,13,4,24992,2,7,4,3,1,2,1,39,39,0
20472,9,4,3428,15,9,4,7,1,2,0,37,39,0
20473,17,4,21782,11,8,2,7,0,4,1,39,39,0
20474,4,4,26451,15,9,4,12,3,4,1,39,39,0
20475,1,4,8142,2,7,4,3,3,4,1,9,39,0
20476,4,4,27764,11,8,4,3,1,4,1,39,39,0
20477,59,5,7355,6,4,2,10,0,4,1,39,39,0
20478,34,1,1652,15,9,2,11,0,1,1,69,0,0
20479,9,4,19578,11,8,2,7,5,4,0,55,39,0
20480,1,4,7992,2,7,4,8,1,4,0,24,39,0
20481,1,0,26990,1,6,4,0,3,4,1,39,39,0
20482,17,4,7221,8,10,2,7,0,4,1,49,39,0
20483,42,4,15771,11,8,0,4,1,4,0,39,39,0
20484,38,4,11513,9,12,5,4,1,4,1,44,39,1
20485,16,6,10679,15,9,4,5,1,4,1,70,39,0
20486,8,4,3269,11,8,4,8,3,4,0,9,39,0
20487,31,4,5874,11,8,6,7,1,4,0,9,39,0
20488,47,4,24776,9,12,0,12,1,4,0,4,39,0
20489,30,2,10637,12,13,4,10,1,4,0,44,39,1
20490,9,4,5438,15,9,4,13,3,4,0,39,39,0
20491,19,4,2737,7,11,2,10,0,4,1,47,39,1
20492,4,4,20710,11,8,2,5,0,4,1,39,39,0
20493,37,0,14807,5,3,4,0,1,4,0,24,39,0
20494,13,4,2520,11,8,4,7,3,4,1,43,39,0
20495,24,6,15252,11,8,0,3,1,4,1,39,39,0
20496,36,0,10985,12,13,4,0,1,4,0,34,39,1
20497,17,4,2680,15,9,4,12,2,2,1,29,39,0
20498,3,0,24202,15,9,4,0,3,4,0,34,39,0
20499,7,4,22922,0,5,4,12,1,4,1,48,8,0
20500,9,4,7145,9,12,4,10,1,4,0,19,39,0
20501,8,4,12508,11,8,4,1,1,4,0,47,39,0
20502,18,4,12313,15,9,0,12,4,4,0,35,39,0
20503,24,4,7814,15,9,0,3,1,4,1,39,39,1
20504,16,4,9706,1,6,4,3,3,4,1,39,39,0
20505,1,4,10353,15,9,4,8,3,4,0,24,39,0
20506,10,5,19909,11,8,5,1,1,4,1,37,39,0
20507,15,4,10544,11,8,0,8,4,4,0,34,39,0
20508,34,2,4094,11,8,4,8,1,2,1,39,39,0
20509,21,4,4688,8,10,0,1,4,2,0,39,39,0
20510,24,2,2855,15,9,2,14,5,4,0,24,39,0
20511,9,4,14064,15,9,2,3,0,4,1,39,39,0
20512,21,6,2204,8,10,0,4,4,4,1,34,39,0
20513,37,4,13012,6,4,2,4,0,4,1,44,39,1
20514,13,4,2858,9,12,4,10,1,4,0,59,28,0
20515,14,4,3264,15,9,6,4,4,4,0,29,39,0
20516,9,7,365,9,12,4,10,1,4,1,39,39,0
20517,58,6,19767,10,15,2,10,0,4,1,2,39,0
20518,12,4,20259,12,13,4,14,3,2,1,39,39,0
20519,44,4,15976,11,8,2,4,0,4,1,49,39,1
20520,7,4,6915,15,9,5,12,4,4,0,44,39,0
20521,5,0,4081,2,7,4,0,1,4,1,29,39,0
20522,17,4,27798,7,11,4,10,1,4,1,39,39,0
20523,25,4,21955,15,9,0,3,3,4,1,39,39,0
20524,7,4,21947,1,6,4,3,1,4,1,39,39,0
20525,25,6,14310,7,11,2,12,0,4,1,39,0,0
20526,10,1,27891,11,8,4,3,1,2,1,39,39,0
20527,22,2,6487,9,12,2,10,5,4,0,49,39,1
20528,3,4,9033,11,8,4,6,3,4,1,39,39,0
20529,34,4,23967,1,6,4,8,1,2,0,39,39,0
20530,51,4,21354,9,12,2,12,0,4,1,29,39,0
20531,11,1,18268,11,8,4,7,3,4,1,47,39,0
20532,26,4,20678,11,8,0,13,1,4,0,39,39,0
20533,18,4,12252,15,9,3,3,1,4,1,39,39,0
20534,27,4,5384,11,8,0,1,4,2,0,39,39,0
20535,24,4,2446,9,12,4,6,1,4,1,39,39,0
20536,27,4,19472,11,8,2,13,0,4,1,44,39,1
20537,3,4,18527,11,8,2,1,2,4,0,39,39,0
20538,29,4,14495,11,8,2,3,0,4,1,73,39,1
20539,10,6,1168,7,11,2,14,0,4,1,69,39,1
20540,15,4,21810,15,9,4,8,1,4,1,49,39,0
20541,29,4,2569,15,9,0,12,1,4,1,49,39,0
20542,9,4,25200,11,8,4,8,1,4,1,23,39,0
20543,3,4,8538,15,9,4,1,3,1,0,39,40,0
20544,19,4,4966,11,8,2,5,5,4,0,39,39,0
20545,32,4,17190,9,12,2,4,0,4,1,39,39,1
20546,15,4,895,11,8,2,4,0,4,1,54,39,1
20547,15,4,24431,9,12,2,10,0,4,1,49,39,1
20548,32,4,25077,9,12,2,3,0,4,1,39,39,1
20549,19,4,22966,11,8,4,14,1,4,1,44,39,0
20550,5,4,22670,15,9,4,8,2,4,1,24,39,0
20551,35,1,8159,11,8,0,1,1,4,0,39,39,0
20552,25,4,26787,11,8,2,4,0,4,1,49,39,1
20553,5,0,16775,15,9,4,0,3,4,1,39,39,0
20554,55,4,1249,11,8,6,8,4,4,0,15,39,0
20555,13,2,3264,9,12,5,10,1,4,0,39,39,0
20556,27,4,2942,15,9,2,6,0,4,1,39,39,0
20557,6,4,21604,9,12,4,12,1,4,0,44,39,0
20558,5,4,13767,15,9,4,12,3,4,1,19,39,0
20559,42,4,28394,9,12,5,1,4,4,1,59,39,0
20560,29,4,18369,11,8,0,10,4,4,0,39,39,0
20561,13,4,28010,8,10,2,6,0,4,1,39,26,0
20562,47,1,16526,5,3,6,8,4,4,0,29,33,0
20563,14,4,24133,15,9,2,12,5,2,0,39,39,0
20564,47,4,6693,11,8,2,8,0,4,1,19,39,0
20565,28,4,4100,11,8,4,7,3,4,0,39,39,0
20566,42,4,12188,11,8,2,7,0,4,1,39,39,1
20567,15,4,13092,11,8,4,1,2,2,0,39,23,0
20568,26,4,11295,9,12,2,7,0,0,1,39,39,0
20569,49,0,11270,0,5,0,0,1,4,0,19,39,0
20570,6,4,17623,15,9,4,12,1,4,1,44,39,0
20571,32,6,16682,11,8,2,3,0,4,1,39,39,0
20572,15,4,21526,2,7,2,7,0,4,1,39,26,0
20573,32,4,13297,8,10,4,4,4,4,0,39,39,0
20574,16,4,17405,15,9,0,10,1,4,1,39,39,0
20575,11,4,18049,14,14,4,10,1,4,0,82,39,0
20576,30,4,10014,11,8,2,12,0,2,1,39,39,0
20577,24,4,22141,11,8,4,8,3,4,1,39,39,0
20578,17,2,20446,12,13,2,4,0,4,1,39,39,1
20579,8,4,26136,11,8,4,8,1,4,0,34,39,0
20580,3,0,7697,15,9,4,0,3,4,0,39,39,0
20581,4,4,27590,15,9,4,12,1,4,0,14,39,0
20582,8,4,17149,11,8,4,5,4,4,1,29,0,0
20583,29,4,20556,6,4,2,8,0,4,1,39,39,0
20584,20,4,15410,3,1,2,3,0,1,1,39,1,0
20585,24,4,18919,15,9,2,3,0,4,1,55,39,1
20586,27,4,6302,11,8,4,1,3,4,1,49,39,0
20587,13,4,2814,11,8,2,13,0,4,1,39,39,1
20588,37,4,8543,15,9,2,7,0,4,1,39,39,0
20589,18,6,11913,11,8,2,5,0,4,1,95,39,0
20590,41,0,9351,11,8,6,0,1,4,0,11,39,0
20591,4,4,18884,15,9,4,13,3,4,0,24,7,0
20592,18,6,15201,12,13,2,12,0,4,1,39,39,1
20593,18,4,22827,14,14,2,10,0,4,1,78,39,1
20594,2,4,14454,15,9,4,3,3,4,1,19,39,0
20595,31,4,13467,11,8,0,4,1,4,0,39,39,0
20596,39,0,22700,15,9,2,0,0,4,1,39,27,0
20597,48,6,19217,15,9,6,3,1,4,0,34,39,0
20598,23,4,23390,9,12,5,1,4,2,1,34,39,0
20599,9,4,22303,11,8,4,1,1,4,0,39,39,0
20600,28,4,27733,15,9,2,4,0,4,1,39,39,0
20601,9,4,18229,15,9,4,3,3,4,1,39,39,0
20602,15,4,3599,11,8,2,1,0,4,1,39,39,0
20603,18,4,16886,9,12,0,4,1,4,1,49,39,1
20604,5,6,7624,15,9,4,3,1,4,1,47,39,0
20605,20,4,15438,8,10,5,10,3,4,0,37,39,0
20606,8,4,24238,9,12,4,3,1,4,1,39,26,0
20607,47,4,11643,3,1,2,14,0,4,1,52,0,0
20608,29,4,17243,8,10,2,4,0,4,1,47,39,1
20609,13,4,16028,11,8,4,6,3,4,1,26,39,0
20610,46,4,10118,7,11,0,4,1,4,1,39,39,1
20611,34,2,20454,11,8,2,11,0,4,1,39,39,1
20612,51,6,20516,5,3,2,4,0,4,1,15,39,0
20613,19,4,26071,10,15,2,10,0,4,1,49,2,0
20614,11,5,6772,15,9,4,4,1,4,1,49,39,0
20615,24,2,8866,15,9,2,12,0,4,1,39,39,0
20616,30,4,23711,15,9,2,10,0,4,1,39,39,0
20617,5,4,27092,15,9,4,8,4,2,0,29,39,0
20618,16,0,14166,9,12,4,0,3,1,1,78,30,0
20619,17,5,14744,14,14,2,10,0,4,1,39,39,1
20620,29,1,11399,9,12,2,10,0,4,1,39,39,1
20621,11,4,4829,15,9,3,1,3,4,0,39,39,0
20622,19,4,12684,11,8,2,3,0,4,1,51,39,1
20623,1,4,3605,15,9,4,12,3,4,0,19,39,0
20624,16,2,1584,12,13,2,10,0,4,1,49,39,1
20625,34,4,11451,11,8,2,14,0,4,1,59,39,1
20626,39,6,6738,11,8,2,4,0,4,1,34,39,0
20627,37,4,5137,11,8,4,1,4,4,0,39,39,0
20628,12,4,22380,11,8,4,4,4,2,0,39,39,0
20629,23,4,26,15,9,0,6,1,0,0,81,39,0
20630,36,4,6659,12,13,2,4,0,4,1,64,39,1
20631,5,4,5086,11,8,4,6,3,4,1,34,39,0
20632,16,4,14480,11,8,2,7,0,4,1,39,39,1
20633,11,4,4037,11,8,0,14,1,4,1,49,39,0
20634,46,4,7989,15,9,2,10,5,4,0,11,39,0
20635,36,1,16590,10,15,2,10,0,4,1,59,11,1
20636,20,4,9454,0,5,2,3,0,4,1,49,39,0
20637,33,1,1118,15,9,0,4,4,4,1,39,39,0
20638,5,4,9306,11,8,4,3,3,4,1,39,39,0
20639,23,1,221,7,11,4,1,1,4,0,39,39,0
20640,5,4,15989,9,12,4,10,1,4,0,39,39,1
20641,4,4,499,15,9,4,10,3,4,1,39,39,0
20642,8,4,7789,7,11,2,6,0,2,1,39,23,0
20643,3,4,20871,15,9,4,3,1,4,0,39,39,0
20644,26,1,3452,11,8,2,14,0,4,1,39,39,0
20645,12,4,26031,8,10,4,4,4,4,0,49,39,0
20646,15,4,13845,9,12,2,12,0,4,1,39,39,1
20647,25,4,16860,12,13,2,12,0,4,1,49,39,1
20648,16,4,21501,11,8,2,7,0,1,1,39,35,0
20649,10,4,9830,15,9,2,4,5,4,0,39,39,1
20650,5,0,17985,15,9,4,0,3,4,0,39,20,0
20651,12,4,16691,15,9,2,7,0,4,1,37,39,0
20652,12,4,2132,11,8,2,14,0,4,1,39,39,0
20653,3,4,271,15,9,4,4,3,4,0,19,39,0
20654,18,4,6256,0,5,4,1,3,4,1,39,39,0
20655,14,6,25783,9,12,2,10,0,4,1,49,33,1
20656,16,4,4481,11,8,4,3,1,4,1,49,39,0
20657,50,4,27016,15,9,2,4,0,4,1,39,39,0
20658,29,4,862,15,9,2,10,0,4,1,9,39,0
20659,28,4,13528,6,4,2,7,5,4,0,39,39,1
20660,0,2,15487,1,6,4,12,3,4,1,19,39,0
20661,18,4,25467,9,12,2,4,0,4,1,69,39,1
20662,31,6,8570,9,12,3,4,1,2,1,39,23,1
20663,32,4,9977,11,8,0,7,1,2,0,39,39,0
20664,3,4,8554,15,9,4,12,2,4,0,39,39,0
20665,10,4,13993,11,8,2,7,0,4,1,45,2,0
20666,47,4,11125,15,9,2,3,0,4,1,19,39,0
20667,36,1,12885,15,9,5,3,1,2,1,39,39,0
20668,35,4,7016,11,8,0,1,1,4,0,39,39,0
20669,12,4,1160,11,8,2,3,0,4,1,54,39,0
20670,15,5,1741,11,8,2,3,0,4,1,39,39,1
20671,31,6,24625,9,12,2,10,5,4,0,19,39,1
20672,13,4,27483,15,9,4,3,2,4,1,39,26,0
20673,17,4,3745,11,8,2,8,0,4,1,19,39,0
20674,2,0,2742,15,9,4,0,3,4,1,49,39,0
20675,22,4,9225,11,8,4,10,1,4,1,49,39,0
20676,11,4,14499,1,6,4,6,2,4,1,39,39,0
20677,0,4,11175,2,7,4,12,1,4,0,9,0,0
20678,37,4,23052,9,12,4,10,1,4,0,49,39,0
20679,7,4,8912,15,9,4,12,3,4,1,39,39,0
20680,8,4,16355,11,8,4,4,3,4,0,39,39,0
20681,8,4,8479,1,6,0,8,4,4,0,11,39,0
20682,31,2,601,15,9,2,4,5,4,0,39,39,1
20683,7,4,27058,9,12,4,12,3,4,0,39,39,0
20684,14,4,308,15,9,2,12,0,1,1,49,36,0
20685,30,4,26377,15,9,2,3,0,4,1,39,39,1
20686,28,4,5258,9,12,2,4,0,4,1,39,0,1
20687,2,4,27193,15,9,4,1,3,4,0,24,39,0
20688,35,5,5096,15,9,2,12,0,4,1,49,39,1
20689,35,4,459,11,8,2,1,0,4,1,39,39,0
20690,2,0,33,11,8,4,0,2,1,0,11,35,0
20691,43,4,14033,11,8,2,14,0,4,1,27,39,0
20692,26,4,24064,12,13,2,10,0,4,1,49,39,1
20693,7,4,12375,7,11,0,8,3,4,0,29,39,0
20694,3,0,15717,15,9,4,0,3,4,0,39,39,0
20695,34,4,15904,11,8,4,1,1,4,0,39,39,0
20696,21,6,26105,6,4,0,3,1,4,1,39,39,0
20697,4,4,18257,15,9,4,1,3,4,0,9,39,0
20698,23,5,17516,11,8,2,1,0,4,1,49,39,1
20699,37,4,9791,15,9,6,4,4,4,0,39,39,0
20700,18,4,25537,9,12,4,8,2,4,1,49,39,0
20701,35,4,8375,1,6,5,7,4,2,1,39,39,0
20702,36,4,4131,11,8,2,4,0,4,1,39,39,1
20703,39,0,8137,15,9,6,0,1,2,0,39,39,0
20704,18,4,27365,11,8,0,3,4,2,1,39,39,0
20705,26,6,25334,15,9,0,12,4,4,0,41,39,0
20706,12,4,17699,9,12,2,3,0,4,1,39,2,0
20707,12,4,7370,11,8,2,14,0,0,1,64,39,0
20708,10,4,2021,11,8,4,8,1,4,0,39,39,0
20709,41,4,18597,9,12,2,1,0,4,1,39,26,0
20710,47,4,6693,11,8,2,6,0,4,1,17,39,0
20711,36,4,25277,11,8,2,1,5,2,0,31,39,0
20712,4,4,12956,11,8,4,1,1,4,0,29,39,0
20713,23,6,19656,7,11,0,4,1,4,1,29,39,0
20714,35,7,10107,10,15,2,10,0,4,1,39,20,1
20715,21,4,10080,8,10,4,13,1,4,1,49,39,0
20716,23,0,25531,15,9,0,0,1,4,0,29,39,0
20717,22,4,14506,11,8,2,4,0,4,1,39,39,0
20718,39,0,8503,12,13,4,0,1,4,0,49,39,1
20719,51,4,8092,10,15,2,10,0,4,1,54,39,1
20720,7,4,7769,11,8,4,12,1,4,1,37,39,0
20721,23,5,25631,14,14,2,10,0,4,1,49,39,1
20722,26,5,23262,14,14,2,10,0,2,1,95,39,1
20723,21,4,23749,9,12,4,4,1,4,0,69,39,0
20724,28,4,7646,11,8,2,12,0,4,1,39,39,1
20725,1,4,19793,1,6,4,7,3,4,1,54,39,0
20726,40,2,2110,12,13,2,4,0,4,1,49,39,1
20727,32,4,7199,11,8,5,8,1,2,0,34,39,0
20728,8,4,15390,15,9,4,4,3,4,0,39,41,0
20729,35,1,118,15,9,0,1,1,4,1,39,39,0
20730,39,4,14427,0,5,0,3,1,4,1,55,39,0
20731,9,5,20612,15,9,4,12,1,4,1,47,39,0
20732,2,4,20870,11,8,4,3,1,4,0,39,39,0
20733,8,5,4007,9,12,4,1,3,1,0,39,39,0
20734,8,4,5784,11,8,2,1,5,4,0,29,39,0
20735,4,4,27837,11,8,4,12,2,4,1,44,39,0
20736,31,6,18100,5,3,2,3,0,4,1,39,22,0
20737,16,7,1150,12,13,2,10,0,4,1,59,2,0
20738,14,7,4458,11,8,0,11,3,3,1,39,39,0
20739,9,6,18115,11,8,0,5,4,4,1,64,39,0
20740,20,7,1742,9,12,4,10,1,4,1,37,39,0
20741,12,0,12218,15,9,0,0,4,4,0,29,39,0
20742,3,4,23161,15,9,4,8,3,4,1,19,39,0
20743,11,4,24309,15,9,2,12,0,3,1,59,0,0
20744,32,4,16249,11,8,6,1,4,4,0,19,39,0
20745,56,0,8478,0,5,4,0,1,4,1,3,39,0
20746,32,4,14495,12,13,2,4,0,4,1,39,39,1
20747,34,4,11113,15,9,2,10,5,4,0,39,39,1
20748,23,4,7634,15,9,2,12,0,4,1,39,39,0
20749,7,4,22672,8,10,4,7,3,4,0,39,39,0
20750,1,4,11988,2,7,4,12,3,4,1,23,39,0
20751,24,4,16275,0,5,2,14,0,2,1,39,39,1
20752,29,4,13048,11,8,2,1,0,4,1,39,39,1
20753,29,4,6985,11,8,2,1,5,4,0,39,39,0
20754,47,4,13820,0,5,2,14,0,4,1,39,39,1
20755,33,6,9813,14,14,2,10,0,4,1,39,39,1
20756,36,7,9538,12,13,2,10,0,4,1,35,39,1
20757,4,4,2087,11,8,4,3,1,4,1,39,39,0
20758,5,7,1824,15,9,2,8,0,4,1,24,39,0
20759,20,4,20005,9,12,0,4,4,4,0,44,39,1
20760,22,1,2817,14,14,4,10,1,4,1,54,39,1
20761,13,4,23968,9,12,2,12,0,1,1,39,19,0
20762,8,4,12164,9,12,4,10,1,4,1,39,39,0
20763,9,4,11149,15,9,4,4,4,2,0,39,39,0
20764,26,4,27356,9,12,4,12,1,4,1,49,39,0
20765,42,4,26441,11,8,6,1,4,4,0,59,39,0
20766,10,4,18691,11,8,3,1,4,4,0,39,23,0
20767,38,4,7368,0,5,2,3,0,2,1,39,39,1
20768,3,4,94,15,9,4,8,3,4,1,11,2,0
20769,8,4,954,8,10,4,10,1,4,0,35,2,0
20770,11,4,15365,7,11,5,8,1,4,1,39,39,0
20771,12,4,5852,9,12,4,12,1,4,1,49,39,0
20772,43,4,7460,1,6,2,12,0,4,1,39,39,1
20773,20,2,19922,9,12,2,10,5,4,0,49,39,1
20774,8,4,3267,1,6,0,12,3,4,0,39,39,0
20775,10,4,6037,15,9,2,3,0,4,1,59,39,0
20776,33,7,5368,9,12,2,4,0,4,1,39,39,1
20777,24,6,466,15,9,2,5,0,4,1,69,39,0
20778,29,4,6346,5,3,2,3,0,4,1,46,39,0
20779,18,4,10164,8,10,0,8,4,2,0,39,39,0
20780,4,0,23956,15,9,4,0,3,4,1,39,39,0
20781,18,0,23740,1,6,5,0,1,4,0,59,39,0
20782,23,4,7055,11,8,4,6,1,2,1,39,39,0
20783,32,4,10069,9,12,2,4,0,4,1,39,39,1
20784,12,4,1124,9,12,4,10,1,4,0,49,39,0
20785,26,2,7125,9,12,0,10,4,4,0,39,39,0
20786,22,4,22871,7,11,4,14,1,2,1,59,39,0
20787,18,4,13900,11,8,4,6,3,4,1,59,39,0
20788,35,4,11863,15,9,2,7,0,4,1,39,39,0
20789,8,4,18587,15,9,4,6,1,2,1,39,28,0
20790,3,5,14070,11,8,4,7,3,4,0,29,39,0
20791,29,4,1319,15,9,0,8,4,4,0,9,0,0
20792,7,4,9147,9,12,4,4,1,4,1,39,39,0
20793,12,4,15700,9,12,2,3,2,1,1,29,19,0
20794,4,4,15391,15,9,4,8,3,4,1,39,39,0
20795,20,1,17545,9,12,0,4,2,4,0,49,39,0
20796,26,1,17937,11,8,4,1,3,4,1,39,39,0
20797,2,4,14458,11,8,4,1,1,4,0,25,39,0
20798,30,4,16310,11,8,2,12,0,4,1,44,39,0
20799,44,4,19807,11,8,2,14,0,4,1,44,39,1
20800,4,0,15203,7,11,4,0,1,4,1,54,39,0
20801,18,4,23943,11,8,2,8,0,4,1,59,39,0
20802,43,4,9821,0,5,2,6,0,2,1,39,39,0
20803,10,4,19200,15,9,4,1,1,4,0,39,39,0
20804,40,2,9990,9,12,2,10,0,1,1,34,19,0
20805,39,4,8805,3,1,2,3,0,4,1,39,39,0
20806,10,4,7860,11,8,4,4,1,4,0,39,39,0
20807,30,4,3217,5,3,2,7,5,2,0,34,39,0
20808,2,4,1291,11,8,4,8,1,4,1,29,39,0
20809,11,6,779,2,7,0,8,4,4,0,29,39,0
20810,26,4,15726,0,5,2,1,0,4,1,39,39,0
20811,46,2,9893,15,9,0,4,1,4,0,34,39,0
20812,5,0,10459,15,9,4,0,3,4,1,39,39,0
20813,8,4,2789,11,8,0,6,3,1,0,39,30,0
20814,18,6,19212,11,8,4,7,3,4,1,39,39,1
20815,3,4,12940,11,8,4,6,3,4,0,39,39,0
20816,31,4,26626,0,5,2,12,0,4,1,69,39,0
20817,13,2,26266,9,12,4,10,1,2,0,39,11,0
20818,14,4,6207,9,12,2,10,0,4,1,39,39,1
20819,3,4,3071,11,8,4,12,3,1,0,23,30,0
20820,40,7,745,12,13,2,10,0,4,1,49,39,1
20821,24,4,4567,8,10,2,1,5,4,0,43,39,1
20822,16,4,22038,11,8,0,1,2,4,0,39,39,0
20823,10,4,26358,8,10,2,5,0,4,1,39,39,0
20824,17,4,2372,11,8,2,5,0,4,1,59,39,1
20825,5,4,14695,0,5,4,3,1,4,1,29,39,0
20826,33,4,7808,7,11,2,4,5,2,0,39,39,1
20827,23,6,20572,9,12,2,10,0,4,1,44,39,1
20828,20,4,584,11,8,2,3,0,4,1,50,39,0
20829,23,0,27011,7,11,0,0,1,4,1,39,39,0
20830,36,4,27460,12,13,2,4,0,4,1,54,39,1
20831,21,6,6011,15,9,2,7,0,4,1,39,39,1
20832,8,7,21854,11,8,4,10,1,4,1,39,39,0
20833,34,4,2336,11,8,2,3,0,2,1,39,39,0
20834,5,0,23486,2,7,4,0,3,2,1,39,39,0
20835,1,4,25969,15,9,4,8,3,4,1,15,39,0
20836,24,4,2928,1,6,2,6,0,4,1,39,39,1
20837,16,4,20032,11,8,4,1,4,4,0,39,39,0
20838,16,4,17580,9,12,4,12,1,4,0,39,39,0
20839,50,7,27451,15,9,2,14,0,4,1,39,39,0
20840,30,6,9695,11,8,2,4,0,4,1,49,39,1
20841,7,4,27147,15,9,4,7,1,4,1,39,39,0
20842,15,2,1907,5,3,2,8,0,4,1,39,39,0
20843,12,4,26433,11,8,4,8,4,4,0,39,26,0
20844,8,4,22175,8,10,4,12,1,4,1,44,39,0
20845,16,4,15481,15,9,0,1,1,4,0,39,39,0
20846,38,4,3622,9,12,2,3,0,4,1,39,39,0
20847,14,4,26679,15,9,2,12,0,4,1,39,39,1
20848,15,2,12163,12,13,2,10,0,4,1,49,39,0
20849,1,4,23961,11,8,4,11,3,4,1,2,39,0
20850,19,4,22631,11,8,0,1,4,4,0,49,39,0
20851,41,4,19871,11,8,6,1,1,4,0,26,39,0
20852,17,4,23866,12,13,2,4,0,4,1,49,39,1
20853,2,4,20135,1,6,4,6,1,4,1,39,39,0
20854,4,4,28421,11,8,4,1,4,2,0,39,39,0
20855,19,5,1146,11,8,4,5,1,4,1,49,39,0
20856,20,4,9941,9,12,2,10,5,2,0,39,39,1
20857,26,4,7564,11,8,2,7,5,2,0,20,38,0
20858,35,7,25849,9,12,2,11,0,4,1,39,39,0
20859,31,4,19609,8,10,0,8,1,4,0,39,0,0
20860,26,4,6009,15,9,0,10,4,4,0,37,39,0
20861,5,4,20231,11,8,4,8,3,4,1,39,39,0
20862,40,4,15073,4,2,0,14,4,4,1,39,39,0
20863,20,4,24885,7,11,4,1,1,4,0,39,39,0
20864,22,4,3728,15,9,0,12,4,1,0,37,39,0
20865,37,4,17453,15,9,2,12,0,4,1,39,39,1
20866,10,4,1153,7,11,4,8,1,4,1,39,39,0
20867,4,4,10384,11,8,4,1,1,4,0,34,39,0
20868,48,4,9510,15,9,5,1,1,4,0,37,39,0
20869,13,4,7885,15,9,2,8,5,4,0,39,39,0
20870,5,4,7975,6,4,4,7,1,4,0,39,39,0
20871,9,4,11619,9,12,2,12,0,4,1,49,39,0
20872,8,4,17790,1,6,5,3,3,4,1,39,39,0
20873,18,0,6992,8,10,2,0,5,4,0,39,39,1
20874,30,4,7770,8,10,2,4,0,4,1,49,39,1
20875,6,4,14052,7,11,4,8,3,4,1,59,39,0
20876,25,4,18751,11,8,2,12,0,2,1,39,39,1
20877,22,6,20987,15,9,4,3,1,1,1,29,39,0
20878,38,4,1962,10,15,2,4,0,4,1,59,39,1
20879,7,7,7585,12,13,3,10,1,1,0,9,3,0
20880,29,5,18745,9,12,2,7,0,4,1,39,0,1
20881,36,4,3555,11,8,2,3,0,4,1,39,39,1
20882,27,4,8150,1,6,5,8,4,2,0,59,39,0
20883,23,4,17794,11,8,5,14,4,2,0,39,39,0
20884,31,4,15144,15,9,2,3,0,4,1,39,39,1
20885,9,4,12508,8,10,5,1,4,4,0,34,39,0
20886,5,4,16861,11,8,4,12,3,4,0,39,39,0
20887,18,0,16674,11,8,2,0,5,4,0,11,39,0
20888,3,0,153,15,9,4,0,4,4,0,19,39,0
20889,26,4,15380,11,8,0,4,1,4,0,39,39,0
20890,20,2,906,11,8,2,8,5,4,0,24,39,0
20891,13,4,25887,11,8,2,3,0,1,1,39,25,0
20892,24,4,9879,11,8,2,12,0,0,1,49,39,0
